"","column_label","p","label","split"
"CHEMBL1201566:D005348","3",0.00533776884705017,0,3
"CHEMBL1201566:D006429","3",0.00249833534682887,0,4
"CHEMBL1201566:D008010","3",0.000873577318582092,0,5
"CHEMBL1201566:D008881","3",0.000940845555103078,0,1
"CHEMBL1201566:D009771","3",0.0623364328748377,0,2
"CHEMBL1201566:D010538","3",0.0011054182689751,0,3
"CHEMBL1201566:D011471","3",0.001057214470466,0,4
"CHEMBL1201566:D012626","3",0.00111018094444563,0,5
"CHEMBL1201566:D013575","3",0.00307245675351564,0,1
"CHEMBL1201566:D014029","3",0.0010561134160791,0,2
"CHEMBL1201566:D015212","3",0.00356658771109195,0,3
"CHEMBL1201566:D019226","3",0.000616037350490388,0,4
"CHEMBL1201566:D065631","3",0.00101481906609423,0,5
"CHEMBL1201570:D000419","3",0.000701988602414992,0,1
"CHEMBL1201570:D002543","3",0.000882715237107023,0,2
"CHEMBL1201570:D003424","3",0.237424420416949,0,3
"CHEMBL1201570:D006177","3",0.00100800624577818,0,4
"CHEMBL1201570:D008881","3",0.000569338059766716,0,5
"CHEMBL1201570:D010538","3",0.000933135899287473,0,1
"CHEMBL1201570:D011470","3",0.0013152352729312,0,2
"CHEMBL1201570:D012893","3",0.00288965826447114,0,3
"CHEMBL1201570:D014029","3",0.00191387589479832,0,4
"CHEMBL1201572:D000075224","3",0.00362249971872265,0,5
"CHEMBL1201572:D000437","3",0.000907650888611255,0,1
"CHEMBL1201572:D001008","3",0.00113699741771161,0,2
"CHEMBL1201572:D002543","3",0.000855102160611608,0,3
"CHEMBL1201572:D002764","3",0.000740917209324686,0,4
"CHEMBL1201572:D003863","3",0.00532251676785083,0,5
"CHEMBL1201572:D006327","3",0.000997929592053762,0,1
"CHEMBL1201572:D007319","3",0.000777006897083172,0,2
"CHEMBL1201572:D008881","3",0.000547868770543566,0,3
"CHEMBL1201572:D009798","3",0.00104561234778581,0,4
"CHEMBL1201572:D010996","3",0.00348123194619491,0,5
"CHEMBL1201572:D012393","3",0.000930059965293943,0,1
"CHEMBL1201572:D013575","3",0.00180178194051641,0,2
"CHEMBL1201572:D014060","3",0.00440189543302241,0,3
"CHEMBL1201572:D051436","3",0.000794913936488047,0,4
"CHEMBL1201573:D001943","3",0.00397950422000143,0,5
"CHEMBL1201573:D006177","3",0.00431786094593056,0,1
"CHEMBL1201573:D008010","3",0.00262465211004052,0,2
"CHEMBL1201573:D011030","3",0.00468454777753476,0,3
"CHEMBL1201573:D012878","3",0.00215559684551288,0,4
"CHEMBL1201573:D014717","3",0.00420969255219203,0,5
"CHEMBL1201576:D000076385","3",0.000837510328603373,0,1
"CHEMBL1201576:D000437","3",0.353851891977942,0,2
"CHEMBL1201576:D000787","3",0.12630058676128,0,3
"CHEMBL1201576:D001281","3",0.00458264011728974,0,4
"CHEMBL1201576:D002544","3",0.00449218949016637,0,5
"CHEMBL1201576:D003248","3",0.00100212661397531,0,1
"CHEMBL1201576:D003863","3",0.000771382804861885,0,2
"CHEMBL1201576:D004827","3",0.000934947545816129,0,3
"CHEMBL1201576:D006042","3",0.000916281321408627,0,4
"CHEMBL1201576:D006429","3",0.00473286207571294,0,5
"CHEMBL1201576:D006937","3",0.000667427064988978,0,1
"CHEMBL1201576:D007037","3",0.000852340570062965,0,2
"CHEMBL1201576:D008881","3",0.0858396239473887,0,3
"CHEMBL1201576:D009290","3",0.000831091882271851,0,4
"CHEMBL1201576:D009798","3",0.000616348379549173,0,5
"CHEMBL1201576:D010996","3",0.0037876365918103,0,1
"CHEMBL1201576:D012005","3",0.000537201096922978,0,2
"CHEMBL1201576:D012893","3",0.00278281749007933,0,3
"CHEMBL1201576:D013771","3",0.0284949432351142,0,4
"CHEMBL1201576:D014717","3",0.00109243883033967,0,5
"CHEMBL1201576:D016883","3",0.0144562237757462,0,1
"CHEMBL1201576:D043183","3",0.53506489930567,0,2
"CHEMBL1201577:D000419","3",0.000944060122477294,0,3
"CHEMBL1201577:D001714","3",0.000595709693888021,0,4
"CHEMBL1201577:D003424","3",0.00228059137660293,0,5
"CHEMBL1201577:D005901","3",0.000870322812793883,0,1
"CHEMBL1201577:D008010","3",0.000876121351430901,0,2
"CHEMBL1201577:D009443","3",0.00184966541305868,0,3
"CHEMBL1201577:D010689","3",0.00269982121047115,0,4
"CHEMBL1201577:D012393","3",0.00106471683415318,0,5
"CHEMBL1201577:D013771","3",0.117608195426017,0,1
"CHEMBL1201577:D015837","3",0.00177790765547031,0,2
"CHEMBL1201580:D000075224","3",0.00443324996704922,0,3
"CHEMBL1201580:D000437","3",0.000811213632571326,0,4
"CHEMBL1201580:D000856","3",0.00108690385147785,0,5
"CHEMBL1201580:D001851","3",0.00822775275206048,0,1
"CHEMBL1201580:D002761","3",0.175467126085697,0,2
"CHEMBL1201580:D003680","3",0.00257430115404073,0,3
"CHEMBL1201580:D005901","3",0.000447290415944361,0,4
"CHEMBL1201580:D006547","3",0.000892239567613476,0,5
"CHEMBL1201580:D008010","3",0.000941197388858236,0,1
"CHEMBL1201580:D009202","3",0.00110738687158063,0,2
"CHEMBL1201580:D010001","3",0.000814092493114113,0,3
"CHEMBL1201580:D010996","3",0.00404171000306021,0,4
"CHEMBL1201580:D012163","3",0.000904784042643336,0,5
"CHEMBL1201580:D012893","3",0.00186535657230538,0,1
"CHEMBL1201580:D014012","3",0.00198000997747702,0,2
"CHEMBL1201580:D017098","3",0.00100221077312667,0,3
"CHEMBL1201580:D051436","3",0.000733634120536945,0,4
"CHEMBL1201581:D000083242","3",0.000983783960762052,0,5
"CHEMBL1201581:D000437","3",0.000636548512734849,0,1
"CHEMBL1201581:D000690","3",0.00287391215620992,0,2
"CHEMBL1201581:D001145","3",0.00624665085011044,0,3
"CHEMBL1201581:D001714","3",0.142950696969757,0,4
"CHEMBL1201581:D002386","3",0.000636628183033185,0,5
"CHEMBL1201581:D002761","3",0.177102456021333,0,1
"CHEMBL1201581:D003424","3",0.263565326015898,1,2
"CHEMBL1201581:D003924","3",0.00806287193375695,0,3
"CHEMBL1201581:D005901","3",0.000471958392282266,0,4
"CHEMBL1201581:D006327","3",0.00100330298994097,0,5
"CHEMBL1201581:D006973","3",0.000727771087885892,0,1
"CHEMBL1201581:D007676","3",0.000815159573015717,0,2
"CHEMBL1201581:D008175","3",0.000672207464665011,0,3
"CHEMBL1201581:D009202","3",0.0014177679185211,0,4
"CHEMBL1201581:D009443","3",0.00644952651103842,0,5
"CHEMBL1201581:D010001","3",0.000734166868767406,0,1
"CHEMBL1201581:D010300","3",0.00327695085239709,0,2
"CHEMBL1201581:D011030","3",0.000719277068134215,0,3
"CHEMBL1201581:D012005","3",0.000847573443313524,0,4
"CHEMBL1201581:D012626","3",0.00355780699889634,0,5
"CHEMBL1201581:D013118","3",0.00107222504028675,0,1
"CHEMBL1201581:D013575","3",0.00191538170110339,0,2
"CHEMBL1201581:D014029","3",0.00222740026787927,0,3
"CHEMBL1201581:D015228","3",0.0381504226381411,0,4
"CHEMBL1201581:D019966","3",0.00393820322803767,0,5
"CHEMBL1201581:D051436","3",0.000826775392517206,0,1
"CHEMBL1201583:D000647","3",0.0010418726669475,0,2
"CHEMBL1201583:D002543","3",0.00099325866005413,0,3
"CHEMBL1201583:D008010","3",0.00105201670151338,0,4
"CHEMBL1201583:D010001","3",0.000880772602852856,0,5
"CHEMBL1201583:D012393","3",0.00105867910767657,0,1
"CHEMBL1201583:D014012","3",0.00134902119144284,0,2
"CHEMBL1201585:D000067877","3",0.00063185771991058,0,3
"CHEMBL1201585:D000437","3",0.00117649782673563,0,4
"CHEMBL1201585:D001008","3",0.000856467286911841,0,5
"CHEMBL1201585:D001289","3",0.000650344527517099,0,1
"CHEMBL1201585:D002544","3",0.00149478223978928,0,2
"CHEMBL1201585:D003922","3",0.00179556961808613,0,3
"CHEMBL1201585:D005921","3",0.000765841642910073,0,4
"CHEMBL1201585:D006973","3",0.00612850908930218,0,5
"CHEMBL1201585:D007766","3",0.0026196204715809,0,1
"CHEMBL1201585:D009202","3",0.00164500414102177,0,2
"CHEMBL1201585:D010031","3",0.000922464456712686,0,3
"CHEMBL1201585:D012393","3",0.00104078689929165,0,4
"CHEMBL1201585:D013345","3",0.0859394641058125,0,5
"CHEMBL1201585:D014029","3",0.000499508984416408,0,1
"CHEMBL1201585:D015228","3",0.000797093867816832,0,2
"CHEMBL1201585:D016883","3",0.00748195083841873,0,3
"CHEMBL1201585:D050197","3",0.00106571202673997,0,4
"CHEMBL1201589:D000076385","3",0.00132106238847936,0,5
"CHEMBL1201589:D001281","3",0.0188487117221665,0,1
"CHEMBL1201589:D003680","3",0.0204660280987048,0,2
"CHEMBL1201589:D006429","3",0.00346359645283281,0,3
"CHEMBL1201589:D008881","3",0.000922515566698679,0,4
"CHEMBL1201589:D010001","3",0.00124965507732246,0,5
"CHEMBL1201589:D011030","3",0.00109822862070424,0,1
"CHEMBL1201589:D012893","3",0.000987603419143208,0,2
"CHEMBL1201589:D014012","3",0.00158489006854428,0,3
"CHEMBL1201589:D051436","3",0.000919875229621342,0,4
"CHEMBL1201593:D000647","3",0.163287538006602,0,5
"CHEMBL1201593:D002764","3",0.0019970113008692,0,1
"CHEMBL1201593:D005348","3",0.00315658053280708,0,2
"CHEMBL1201593:D006547","3",0.00113287280112899,0,3
"CHEMBL1201593:D009260","3",0.00453633268993017,0,4
"CHEMBL1201593:D010996","3",0.00431226873598261,0,5
"CHEMBL1201593:D011472","3",0.00267620980370479,0,1
"CHEMBL1201593:D012878","3",0.00302252600575524,0,2
"CHEMBL1201593:D014060","3",0.00357525702753088,0,3
"CHEMBL1201593:D019966","3",0.00481665306310539,0,4
"CHEMBL1201594:D000647","3",0.000845983538940242,0,5
"CHEMBL1201594:D001714","3",0.168462683021531,0,1
"CHEMBL1201594:D003424","3",0.00305967461545494,0,2
"CHEMBL1201594:D005756","3",0.000893329994262065,0,3
"CHEMBL1201594:D007319","3",0.00326365243175247,0,4
"CHEMBL1201594:D008113","3",0.0171772748709456,0,5
"CHEMBL1201594:D009443","3",0.00515134390178217,0,1
"CHEMBL1201594:D010689","3",0.00547951847995886,0,2
"CHEMBL1201594:D012005","3",0.000654249985692848,0,3
"CHEMBL1201594:D013575","3",0.00696222621111834,0,4
"CHEMBL1201594:D014060","3",0.00289193656979385,0,5
"CHEMBL1201607:D000067877","3",0.000574302777279693,0,1
"CHEMBL1201607:D000544","3",0.05451540127458,0,2
"CHEMBL1201607:D000856","3",0.00078226954959363,0,3
"CHEMBL1201607:D001289","3",0.000567331995145272,0,4
"CHEMBL1201607:D002386","3",0.000580456697118883,0,5
"CHEMBL1201607:D003922","3",0.194157183640852,0,1
"CHEMBL1201607:D006042","3",0.000697924108637761,0,2
"CHEMBL1201607:D007018","3",0.000871925807099276,0,3
"CHEMBL1201607:D008175","3",0.000560402836493978,0,4
"CHEMBL1201607:D009202","3",0.0013054222378602,0,5
"CHEMBL1201607:D009771","3",0.00091314863366185,0,1
"CHEMBL1201607:D010300","3",0.00376297517784901,0,2
"CHEMBL1201607:D012559","3",0.00193296340697836,0,3
"CHEMBL1201607:D013118","3",0.000950207822569472,0,4
"CHEMBL1201607:D013964","3",0.000852809990678324,0,5
"CHEMBL1201607:D015228","3",0.0307157402692574,0,1
"CHEMBL1201607:D034381","3",0.000784114599258763,0,2
"CHEMBL1201621:D000230","3",0.00105186793803728,0,3
"CHEMBL1201621:D001991","3",0.00105436360333317,0,4
"CHEMBL1201621:D003731","3",0.00109737061271229,0,5
"CHEMBL1201621:D007018","3",0.000931620705353848,0,1
"CHEMBL1201621:D009290","3",0.00124614199888266,0,2
"CHEMBL1201621:D011565","3",0.00076233881397816,0,3
"CHEMBL1201621:D014012","3",0.00129287491119718,0,4
"CHEMBL1201621:D015352","3",0.00107389152460602,0,5
"CHEMBL1201621:D055623","3",0.000912023877979735,0,1
"CHEMBL1201625:D000419","3",0.000752592531143901,0,2
"CHEMBL1201625:D001991","3",0.000955947641124724,0,3
"CHEMBL1201625:D003680","3",0.0307265808949192,0,4
"CHEMBL1201625:D005921","3",0.000780274406773318,0,5
"CHEMBL1201625:D007762","3",0.0041445060431679,0,1
"CHEMBL1201625:D008881","3",0.000790515246689478,0,2
"CHEMBL1201625:D010001","3",0.00204407571431673,0,3
"CHEMBL1201625:D011030","3",0.000767898901823504,0,4
"CHEMBL1201625:D011565","3",0.00814573055307308,0,5
"CHEMBL1201625:D012878","3",0.00172207433666942,0,1
"CHEMBL1201625:D014648","3",0.00764091585355586,0,2
"CHEMBL1201631:D000076385","3",0.00190766300609315,0,3
"CHEMBL1201631:D002764","3",0.00305862116647629,0,4
"CHEMBL1201631:D006547","3",0.000752752635979945,0,5
"CHEMBL1201631:D010538","3",0.00198750638846667,0,1
"CHEMBL1201631:D012393","3",0.00118189717539821,0,2
"CHEMBL1201632:D000076385","3",0.00115307037942954,0,3
"CHEMBL1201632:D001714","3",0.00106242886017717,0,4
"CHEMBL1201632:D003680","3",0.00420418718522379,0,5
"CHEMBL1201632:D006429","3",0.00249743460720945,0,1
"CHEMBL1201632:D008268","3",0.00156192112890165,0,2
"CHEMBL1201632:D009798","3",0.000896431311318843,0,3
"CHEMBL1201632:D011030","3",0.00115243131303112,0,4
"CHEMBL1201632:D012626","3",0.00107088453868539,0,5
"CHEMBL1201632:D013575","3",0.00435660549826382,0,1
"CHEMBL1201632:D014717","3",0.0012100176337133,0,2
"CHEMBL1201657:D000076385","3",0.00107554903858862,0,3
"CHEMBL1201657:D000544","3",0.000429816258313525,0,4
"CHEMBL1201657:D000856","3",0.000548669133288053,0,5
"CHEMBL1201657:D001201","3",0.00278363938823376,0,1
"CHEMBL1201657:D001851","3",0.00353621451026954,0,2
"CHEMBL1201657:D002294","3",0.000872538323085806,0,3
"CHEMBL1201657:D002769","3",0.000696520135517621,0,4
"CHEMBL1201657:D003680","3",0.00395471080515202,0,5
"CHEMBL1201657:D004485","3",0.00138461566061191,0,1
"CHEMBL1201657:D005348","3",0.00844946367653389,0,2
"CHEMBL1201657:D005921","3",0.00084519999040423,0,3
"CHEMBL1201657:D006429","3",0.003103838261137,0,4
"CHEMBL1201657:D006689","3",0.000764938383431352,0,5
"CHEMBL1201657:D007762","3",0.00454025442223755,0,1
"CHEMBL1201657:D008010","3",0.000798092569771705,0,2
"CHEMBL1201657:D008268","3",0.000966583499087779,0,3
"CHEMBL1201657:D009290","3",0.00100944677880038,0,4
"CHEMBL1201657:D009771","3",0.000705812534937052,0,5
"CHEMBL1201657:D010031","3",0.0163915453329039,0,1
"CHEMBL1201657:D010998","3",0.00324012206324818,0,2
"CHEMBL1201657:D011470","3",0.00100921220811437,0,3
"CHEMBL1201657:D011565","3",0.00130210383934359,0,4
"CHEMBL1201657:D012626","3",0.000859355604025757,0,5
"CHEMBL1201657:D013118","3",0.00122114181938682,0,1
"CHEMBL1201657:D013575","3",0.00444016875481313,0,2
"CHEMBL1201657:D014581","3",0.00145452242483778,0,3
"CHEMBL1201657:D015179","3",0.000394626963171368,0,4
"CHEMBL1201657:D016055","3",0.00302651998559668,0,5
"CHEMBL1201657:D019226","3",0.0237516265039228,0,1
"CHEMBL1201657:D055623","3",0.000628023733780832,0,2
"CHEMBL1201662:D000647","3",0.000979260704584123,0,3
"CHEMBL1201662:D006177","3",0.000979035515514653,0,4
"CHEMBL1201662:D010031","3",0.00100674507616317,0,5
"CHEMBL1201662:D013964","3",0.00110756130471552,0,1
"CHEMBL1201716:D000419","3",0.000858124591941985,0,2
"CHEMBL1201716:D003424","3",0.0989339099753553,0,3
"CHEMBL1201716:D006689","3",0.000697548995064484,0,4
"CHEMBL1201716:D009447","3",0.000736285285705268,0,5
"CHEMBL1201716:D011470","3",0.00089682074996963,0,1
"CHEMBL1201716:D012626","3",0.000980031211172117,0,2
"CHEMBL1201716:D065631","3",0.0205307861680166,0,3
"CHEMBL1201746:D000647","3",0.00123308732682508,0,4
"CHEMBL1201746:D001943","3",0.000687617742989606,0,5
"CHEMBL1201746:D006429","3",0.00360419797250651,0,1
"CHEMBL1201746:D008881","3",0.000722222167686952,0,2
"CHEMBL1201746:D010538","3",0.00111306808635736,0,3
"CHEMBL1201746:D011111","3",0.00211802376591171,0,4
"CHEMBL1201746:D012878","3",0.00314866527579344,0,5
"CHEMBL1201746:D014060","3",0.00592079262314523,0,1
"CHEMBL1201748:D000380","3",0.00281535546844126,0,2
"CHEMBL1201748:D001714","3",0.000984494950770534,0,3
"CHEMBL1201748:D005348","3",0.0045801426376343,0,4
"CHEMBL1201748:D007762","3",0.00466231419245961,0,5
"CHEMBL1201748:D009260","3",0.00426112150785937,0,1
"CHEMBL1201748:D010538","3",0.000912610040790372,0,2
"CHEMBL1201748:D012393","3",0.00103698848742848,0,3
"CHEMBL1201748:D014029","3",0.00166515285303621,0,4
"CHEMBL1201748:D019966","3",0.00372425343426708,0,5
"CHEMBL1201752:D000083242","3",0.000848312673692965,0,1
"CHEMBL1201752:D000647","3",0.00103466240702468,0,2
"CHEMBL1201752:D001201","3",0.00321328490256909,0,3
"CHEMBL1201752:D002481","3",0.00150483795437969,0,4
"CHEMBL1201752:D003324","3",0.000809928927117359,0,5
"CHEMBL1201752:D004827","3",0.000550014768670458,0,1
"CHEMBL1201752:D006333","3",0.00256382395367866,0,2
"CHEMBL1201752:D007319","3",0.00584369269594162,0,3
"CHEMBL1201752:D008268","3",0.0014970531406789,0,4
"CHEMBL1201752:D009765","3",0.00118669963113952,0,5
"CHEMBL1201752:D011655","3",0.000833185254893043,0,1
"CHEMBL1201752:D012852","3",0.000746637516699512,0,2
"CHEMBL1201752:D013771","3",0.00100552697088809,0,3
"CHEMBL1201752:D014820","3",0.000753936717421311,0,4
"CHEMBL1201752:D015837","3",0.00543236372530372,0,5
"CHEMBL1201752:D020246","3",0.000826124404116633,0,1
"CHEMBL1201752:D058186","3",0.00193314200020102,0,2
"CHEMBL1201753:D000230","3",0.00148248786983588,0,3
"CHEMBL1201753:D001851","3",0.00131741039441205,0,4
"CHEMBL1201753:D003424","3",0.0234928042744346,0,5
"CHEMBL1201753:D005705","3",0.0762219435819686,0,1
"CHEMBL1201753:D007762","3",0.0106309428648462,0,2
"CHEMBL1201753:D009260","3",0.0116111195846333,0,3
"CHEMBL1201753:D010538","3",0.00360472140491536,0,4
"CHEMBL1201753:D011111","3",0.00353305841245984,0,5
"CHEMBL1201753:D012393","3",0.00112346091893483,0,1
"CHEMBL1201753:D013964","3",0.00101477390300901,0,2
"CHEMBL1201753:D017492","3",0.000722093299827464,0,3
"CHEMBL1201754:D000380","3",0.00204895801522259,0,4
"CHEMBL1201754:D002761","3",0.000860540254638756,0,5
"CHEMBL1201754:D004381","3",0.00129070363101165,0,1
"CHEMBL1201754:D006177","3",0.00106424901556437,0,2
"CHEMBL1201754:D007951","3",0.00206688696670978,0,3
"CHEMBL1201754:D009260","3",0.00885691873627758,0,4
"CHEMBL1201754:D010437","3",0.00120012503167827,0,5
"CHEMBL1201754:D011030","3",0.00127179831383706,0,1
"CHEMBL1201754:D012005","3",0.000819242031905759,0,2
"CHEMBL1201758:D000075224","3",0.00200955445044542,0,3
"CHEMBL1201758:D001714","3",0.00188138958705002,0,4
"CHEMBL1201758:D003680","3",0.0045745677065598,0,5
"CHEMBL1201758:D006429","3",0.00254125112354418,0,1
"CHEMBL1201758:D009443","3",0.00232690445675264,0,2
"CHEMBL1201758:D011030","3",0.00223865062398075,0,3
"CHEMBL1201758:D013575","3",0.00213235172156094,0,4
"CHEMBL1201764:D001851","3",0.00268984832514533,0,5
"CHEMBL1201764:D005348","3",0.00477295505678951,0,1
"CHEMBL1201764:D007762","3",0.00277634398889099,0,2
"CHEMBL1201764:D009260","3",0.00540715353096526,0,3
"CHEMBL1201764:D010996","3",0.00271617173991523,0,4
"CHEMBL1201764:D012393","3",0.00321434656795463,0,5
"CHEMBL1201764:D014717","3",0.00360772415655202,0,1
"CHEMBL1201772:D000152","3",0.00056781242721932,0,2
"CHEMBL1201772:D000647","3",0.211941995462249,0,3
"CHEMBL1201772:D002764","3",0.0162167236809714,0,4
"CHEMBL1201772:D003731","3",0.000981485367822161,0,5
"CHEMBL1201772:D006177","3",0.000801420535241279,0,1
"CHEMBL1201772:D007762","3",0.0034678089806573,0,2
"CHEMBL1201772:D008228","3",0.000708429736718554,0,3
"CHEMBL1201772:D010031","3",0.000889920951037306,0,4
"CHEMBL1201772:D011030","3",0.10214163477531,0,5
"CHEMBL1201772:D011565","3",0.00120429656348241,0,1
"CHEMBL1201772:D012878","3",0.00295635730454426,0,2
"CHEMBL1201772:D014060","3",0.00699693178345693,0,3
"CHEMBL1201823:D000075224","3",0.00407240404187699,0,4
"CHEMBL1201823:D000647","3",0.000855116936030909,0,5
"CHEMBL1201823:D002761","3",0.178711448260617,0,1
"CHEMBL1201823:D003680","3",0.00200549492117153,0,2
"CHEMBL1201823:D006429","3",0.00580273307860056,0,3
"CHEMBL1201823:D009260","3",0.00346181029190957,0,4
"CHEMBL1201823:D010689","3",0.00482258963346144,0,5
"CHEMBL1201823:D012005","3",0.000650660920727809,0,1
"CHEMBL1201823:D013575","3",0.00233169811589597,0,2
"CHEMBL1201823:D014060","3",0.00409346769001853,0,3
"CHEMBL1201827:D000505","3",0.00125648557515615,0,4
"CHEMBL1201827:D002386","3",0.00154751632847934,0,5
"CHEMBL1201827:D006177","3",0.0187945576623366,0,1
"CHEMBL1201827:D009798","3",0.00290155280297623,0,2
"CHEMBL1201827:D012163","3",0.000942005473332726,0,3
"CHEMBL1201827:D013771","3",0.139244708984399,0,4
"CHEMBL1201827:D017098","3",0.000970470009256695,0,5
"CHEMBL1201831:D000083242","3",0.000935527827190939,0,1
"CHEMBL1201831:D000437","3",0.000577855357580384,0,2
"CHEMBL1201831:D000787","3",0.000515839309442541,0,3
"CHEMBL1201831:D001172","3",0.237864392535312,1,4
"CHEMBL1201831:D002294","3",0.00198104421761371,0,5
"CHEMBL1201831:D002761","3",0.17615259328598,0,1
"CHEMBL1201831:D003424","3",0.301420773121282,1,2
"CHEMBL1201831:D003924","3",0.0090531539095027,0,3
"CHEMBL1201831:D005901","3",0.00052563148521365,0,4
"CHEMBL1201831:D006429","3",0.00584366867896728,0,5
"CHEMBL1201831:D007037","3",0.0984877854262295,0,1
"CHEMBL1201831:D008113","3",0.00077392994663936,0,2
"CHEMBL1201831:D008881","3",0.000445695358715224,0,3
"CHEMBL1201831:D009290","3",0.00267333074135034,0,4
"CHEMBL1201831:D009798","3",0.000669277190183631,0,5
"CHEMBL1201831:D010538","3",0.000936026739275545,0,1
"CHEMBL1201831:D011470","3",0.00107120089556719,0,2
"CHEMBL1201831:D012163","3",0.000742890221968139,0,3
"CHEMBL1201831:D012852","3",0.0912625122628371,0,4
"CHEMBL1201831:D013167","3",0.265133314598044,1,5
"CHEMBL1201831:D013771","3",0.102972320952286,0,1
"CHEMBL1201831:D014060","3",0.004074179608637,0,2
"CHEMBL1201831:D015352","3",0.000905148781329454,0,3
"CHEMBL1201831:D034381","3",0.000777999409932305,0,4
"CHEMBL1201832:D001714","3",0.00347852470011901,0,5
"CHEMBL1201832:D005348","3",0.00285937703592727,0,1
"CHEMBL1201832:D006547","3",0.00196341584775688,0,2
"CHEMBL1201832:D009443","3",0.00204986106451718,0,3
"CHEMBL1201832:D011470","3",0.00155338789704668,0,4
"CHEMBL1201832:D013575","3",0.0035953923504607,0,5
"CHEMBL1201833:D000075224","3",0.00481384295405674,0,1
"CHEMBL1201833:D000505","3",0.00462514785549269,0,2
"CHEMBL1201833:D001714","3",0.00123670561525218,0,3
"CHEMBL1201833:D003248","3",0.000949365574032684,0,4
"CHEMBL1201833:D005705","3",0.000589545467739532,0,5
"CHEMBL1201833:D007762","3",0.00332353509163453,0,1
"CHEMBL1201833:D008881","3",0.00063150147920718,0,2
"CHEMBL1201833:D010001","3",0.000799954178539673,0,3
"CHEMBL1201833:D010996","3",0.00425899857673476,0,4
"CHEMBL1201833:D012163","3",0.000957204769495422,0,5
"CHEMBL1201833:D012893","3",0.00207336300045709,0,1
"CHEMBL1201833:D014012","3",0.00183578883554425,0,2
"CHEMBL1201833:D017098","3",0.0010434979723232,0,3
"CHEMBL1201835:D000075224","3",0.0023966560600339,0,4
"CHEMBL1201835:D000380","3",0.00279190444289703,0,5
"CHEMBL1201835:D000647","3",0.0008413338394189,0,1
"CHEMBL1201835:D001008","3",0.00101521766394132,0,2
"CHEMBL1201835:D001289","3",0.000674305219387437,0,3
"CHEMBL1201835:D002349","3",0.000970350277240198,0,4
"CHEMBL1201835:D002546","3",0.0032467368459598,0,5
"CHEMBL1201835:D003680","3",0.00265847304064756,0,1
"CHEMBL1201835:D004827","3",0.000936819785412753,0,2
"CHEMBL1201835:D006042","3",0.000795202013796009,0,3
"CHEMBL1201835:D006429","3",0.0065614609779366,0,4
"CHEMBL1201835:D007018","3",0.00101126708894367,0,5
"CHEMBL1201835:D008113","3",0.000991987979390096,0,1
"CHEMBL1201835:D008881","3",0.000451044265059885,0,2
"CHEMBL1201835:D009443","3",0.0046545616785063,0,3
"CHEMBL1201835:D010001","3",0.000991545413539255,0,4
"CHEMBL1201835:D010538","3",0.00100527429837218,0,5
"CHEMBL1201835:D012005","3",0.00102154403829192,0,1
"CHEMBL1201835:D012852","3",0.0826233326958786,0,2
"CHEMBL1201835:D013167","3",0.264867367448797,0,3
"CHEMBL1201835:D013771","3",0.120980222582981,0,4
"CHEMBL1201835:D014717","3",0.000747892497839219,0,5
"CHEMBL1201835:D016883","3",0.000857098458344216,0,1
"CHEMBL1201835:D050197","3",0.00122224946030501,0,2
"CHEMBL1201863:D000505","3",0.000772362992884277,0,3
"CHEMBL1201863:D001714","3",0.0268671634881902,0,4
"CHEMBL1201863:D002546","3",0.0032332688928705,0,5
"CHEMBL1201863:D006177","3",0.00114537829342367,0,1
"CHEMBL1201863:D008010","3",0.000956193828857422,0,2
"CHEMBL1201863:D009260","3",0.010372897675168,0,3
"CHEMBL1201863:D010024","3",0.00135547008066938,0,4
"CHEMBL1201863:D012163","3",0.00104480688136048,0,5
"CHEMBL1201863:D013118","3",0.00110044069264754,0,1
"CHEMBL1201863:D014012","3",0.00411814952756263,0,2
"CHEMBL1201863:D015837","3",0.0104222251830006,0,3
"CHEMBL1201864:D000380","3",0.00209364008611209,0,4
"CHEMBL1201864:D001281","3",0.00135703444419869,0,5
"CHEMBL1201864:D002546","3",0.00323016162800708,0,1
"CHEMBL1201864:D006429","3",0.00496584379929994,0,2
"CHEMBL1201864:D009260","3",0.00971569677326941,0,3
"CHEMBL1201864:D010538","3",0.00135589583125785,0,4
"CHEMBL1201864:D012163","3",0.00109133085842554,0,5
"CHEMBL1201864:D013575","3",0.00563587561491339,0,1
"CHEMBL1201864:D015837","3",0.00180093399520324,0,2
"CHEMBL1206:D000505","3",0.000497829820566832,0,3
"CHEMBL1206:D001943","3",0.00133559931370059,0,4
"CHEMBL1206:D005705","3",0.000709848482241827,0,5
"CHEMBL1206:D008113","3",0.000841875629223398,0,1
"CHEMBL1206:D010001","3",0.000974556462698817,0,2
"CHEMBL1206:D011030","3",0.000883368558869295,0,3
"CHEMBL1206:D012005","3",0.00057274610625297,0,4
"CHEMBL1206:D017098","3",0.000646170171027255,0,5
"CHEMBL1208155:D000505","3",0.00111092319656423,0,1
"CHEMBL1208155:D002386","3",0.0015092137947337,0,2
"CHEMBL1208155:D005705","3",0.000898963679906855,0,3
"CHEMBL1208155:D008268","3",0.00101413446322499,0,4
"CHEMBL1208155:D009798","3",0.000795928163850851,0,5
"CHEMBL1208155:D011030","3",0.000909899201144266,0,1
"CHEMBL1208155:D012626","3",0.000927130460468186,0,2
"CHEMBL1208155:D014029","3",0.000976427279554183,0,3
